,favorite_count,tweet_id,retweet_count,text
1995-07-20 05:43:44.703037440,6910,806219024703037440,1326,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating.â€¦ https://t.co/7Mgf5xvIAQ
1995-07-20 12:21:00.592926720,0,806242860592926720,12965,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu
1995-07-23 23:30:13.899489280,11004,806542213899489280,2622,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h
1995-07-24 09:00:16.489959424,5220,806576416489959424,2124,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G
1995-07-24 21:20:45.233815552,0,806620845233815552,6111,RT @dog_rates: Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.câ€¦
1995-07-24 23:37:55.125202948,81007,806629075125202944,38637,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9"
1995-07-29 09:29:12.071229440,14037,807010152071229440,4231,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop thaâ€¦ https://t.co/IARUfU6khr
1995-07-29 23:09:39.405148160,0,807059379405148160,8126,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX
1995-07-30 12:20:40.509214720,121410,807106840509214720,60031,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d
1995-08-05 11:16:43.335917568,15697,807621403335917568,4078,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10â€¦ https://t.co/gJQnfSziJE
1995-08-09 20:48:32.164028416,13541,808001312164028416,3913,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl
1995-08-11 02:01:00.588765185,9385,808106460588765184,2427,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at sameâ€¦ https://t.co/7nJXFt8Ggy
1995-08-11 09:50:35.716833280,0,808134635716833280,6593,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey
1995-08-13 20:14:25.868283904,45793,808344865868283904,22998,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM
1995-08-15 15:46:19.447930884,12152,808501579447930880,2881,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px
1995-08-18 08:11:44.066486276,8513,808733504066486272,2400,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD
1995-08-19 13:17:29.661788160,10875,808838249661788160,3366,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13
1995-08-22 09:45:59.137812480,14233,809084759137812480,3878,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupsâ€¦ https://t.co/ySn6zB6mwQ
1995-08-23 23:20:51.211603969,21469,809220051211603968,6228,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet pâ€¦ https://t.co/2JjYys5zMP
1995-08-26 14:51:44.142938112,7451,809448704142938112,1627,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo"
1995-08-30 18:54:52.968534016,0,809808892968534016,5425,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR
1995-09-01 01:59:24.300447744,16680,809920764300447744,4317,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo"
1995-09-04 22:35:08.431155201,15814,810254108431155200,3713,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop thenâ€¦ https://t.co/ElJPHbfSMy"
1995-09-05 07:00:30.598270976,38198,810284430598270976,12631,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu
1995-09-09 14:39:38.271330305,11803,810657578271330304,2921,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ
1995-09-12 08:54:29.567610880,9737,810896069567610880,1979,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everyâ€¦ https://t.co/PqJcGVZBx9"
1995-09-13 09:30:52.412424192,5739,810984652412424192,1582,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:â€¦ https://t.co/1MI8h6XjMY"
1995-09-18 01:12:42.094317568,22494,811386762094317568,7074,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy
1995-09-20 20:00:33.043480576,13775,811627233043480576,3471,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn
1995-09-21 01:41:26.436880384,6008,811647686436880384,824,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10
1995-09-22 04:30:02.451197953,8131,811744202451197952,1785,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6
1995-09-24 23:33:44.773361665,7811,811985624773361664,1549,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop
1995-09-29 10:57:59.581671427,14743,812372279581671424,4051,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT
1995-09-30 13:14:33.996607488,8594,812466873996607488,2124,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux
1995-09-30 23:19:03.955202048,6540,812503143955202048,1353,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new familyâ€¦ https://t.co/MCFrxiC7NZ
1995-10-03 08:31:00.537683968,7125,812709060537683968,1578,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp
1995-10-03 19:16:45.718642688,0,812747805718642688,7670,"RT @dog_rates: Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.câ€¦"
1995-10-04 04:32:00.811126785,8155,812781120811126784,2113,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG
1995-10-07 07:42:26.834595840,22542,813051746834595840,8104,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl
1995-10-07 11:53:29.284972545,8563,813066809284972544,2149,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN
1995-10-07 16:05:50.185472002,10620,813081950185472000,3060,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg
1995-10-07 20:16:24.823349248,11316,813096984823349248,3984,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu
1995-10-08 00:28:25.746448384,11124,813112105746448384,3046,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq
1995-10-08 04:40:51.579564032,12758,813127251579564032,3453,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA
1995-10-08 05:32:46.689148928,4804,813130366689148928,487,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10
1995-10-08 08:51:32.504645637,9049,813142292504645632,2603,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi
1995-10-08 13:03:29.116065792,8333,813157409116065792,2451,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV
1995-10-08 17:14:48.309972993,10033,813172488309972992,2112,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE
1995-10-08 21:26:33.374461952,21325,813187593374461952,4821,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ
1995-10-09 01:38:40.496779264,9868,813202720496779264,1984,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn
1995-10-09 05:51:37.535406080,20098,813217897535406080,8057,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81
1995-10-15 23:44:41.631023104,8972,813800681631023104,1946,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1
1995-10-16 03:05:41.911748608,39058,813812741911748608,15474,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that wasâ€¦ https://t.co/2LqNkbHRgt"
1995-10-17 06:13:58.903693312,9982,813910438903693312,2080,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf
1995-10-17 15:43:29.378369540,0,813944609378369536,3540,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7
1995-10-20 01:36:42.265309185,30917,814153002265309184,9605,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J
1995-10-24 10:22:41.257443328,9311,814530161257443328,2047,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G
1995-10-24 23:46:48.554463233,0,814578408554463232,6410,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/â€¦
1995-10-25 16:28:43.311648768,12117,814638523311648768,2990,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv
1995-10-29 17:08:19.976527872,8209,814986499976527872,1427,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8
1995-11-03 09:20:20.867969024,11116,815390420867969024,4202,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L
1995-11-06 06:29:45.530101762,8821,815639385530101760,1814,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy
1995-11-07 09:26:32.542261248,10566,815736392542261248,2503,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0
1995-11-07 12:06:08.457060357,0,815745968457060352,4565,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets hâ€¦
1995-11-10 01:14:33.409433600,24110,815966073409433600,9385,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k
1995-11-10 08:05:20.817401858,5364,815990720817401856,1149,Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!â€¦ https://t.co/bcVPkqufuu
1995-11-10 14:38:06.006976512,0,816014286006976512,5868,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r
1995-11-11 04:01:06.425819140,0,816062466425819136,1149,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://â€¦"
1995-11-11 12:11:55.477250048,9586,816091915477250048,2375,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi
1995-11-14 08:12:15.214911488,9231,816336735214911488,2156,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY
1995-11-15 15:49:30.814898180,32831,816450570814898176,8963,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k
1995-11-18 12:28:20.272001025,10518,816697700272001024,2434,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF
1995-11-19 21:31:16.327063552,10724,816816676327063552,2243,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9
1995-11-20 00:57:18.950027264,0,816829038950027264,5204,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI
1995-11-22 16:09:06.584727552,9201,817056546584727552,1819,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH
1995-11-23 10:02:50.343411712,13062,817120970343411712,2891,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T
1995-11-24 00:01:32.965273600,9369,817171292965273600,2213,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw
1995-11-24 02:57:17.579653120,0,817181837579653120,9385,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k
1995-11-26 19:53:12.588222464,6034,817415592588222464,1062,Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudelâ€¦ https://t.co/dEyZso9D3z
1995-11-26 22:11:00.136083457,36715,817423860136083456,16507,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ
1995-11-27 20:00:32.452313088,0,817502432452313088,3739,RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/â€¦
1995-11-28 05:26:40.337801217,12651,817536400337801216,3343,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/1â€¦ https://t.co/tFqQLwSBiH"
1995-12-01 00:28:06.764523521,11470,817777686764523520,2943,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Applâ€¦ https://t.co/X67OOW0q2I"
1995-12-01 14:23:59.487737858,55633,817827839487737856,29914,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA
1995-12-02 12:55:11.860748288,5190,817908911860748288,866,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8"
1995-12-05 06:36:10.475810820,13175,818145370475810816,2867,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z
1995-12-06 14:17:53.185828864,11818,818259473185828864,2523,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib
1995-12-07 03:38:43.543449600,0,818307523543449600,8963,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7iâ€¦
1995-12-09 19:14:28.981415936,11705,818536468981415936,2731,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/1â€¦ https://t.co/rAtJLcwXVk
1995-12-10 09:47:15.076603904,0,818588835076603904,6772,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb
1995-12-10 16:54:53.328580609,10580,818614493328580608,2842,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8
1995-12-10 20:26:50.458333184,23801,818627210458333184,8201,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG
1995-12-11 01:42:44.899774465,0,818646164899774464,22998,RT @dog_rates: This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM
1995-12-15 05:20:03.107983360,92534,819004803107983360,40354,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1
1995-12-15 05:46:40.881917954,48366,819006400881917952,20804,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb
1995-12-15 08:15:31.746349057,0,819015331746349056,20804,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb
1995-12-15 08:15:37.530290176,0,819015337530290176,40354,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1
1995-12-17 19:14:48.460238848,24751,819227688460238848,7358,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT
1995-12-17 22:09:41.065359361,2448,819238181065359360,445,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv"
1995-12-19 04:25:04.292290561,7738,819347104292290560,1327,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultanâ€¦ https://t.co/YGAv4jBs5A
1995-12-21 23:25:59.383371776,10238,819588359383371776,2164,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO
1995-12-23 09:36:02.133872643,14426,819711362133872640,3456,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU
1995-12-25 20:43:15.358416896,13777,819924195358416896,5327,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E
1995-12-26 04:30:36.453363712,5696,819952236453363712,1303,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:â€¦ https://t.co/3UFtdZEa0l"
1995-12-26 21:36:21.606658049,0,820013781606658048,1303,"RT @dog_rates: This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://â€¦"
1995-12-27 15:37:05.395449857,21211,820078625395449856,6909,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD
1995-12-30 09:10:33.777061888,3573,820314633777061888,624,We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10â€¦ https://t.co/mtNwAQQEQ4
1995-12-31 21:51:59.150292993,0,820446719150292992,2843,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg
1996-01-01 11:13:08.566847489,0,820494788566847488,624,"RT @dog_rates: We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://tâ€¦"
1996-01-03 17:29:36.645140481,13058,820690176645140480,3549,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd
1996-01-04 10:01:56.845686786,33774,820749716845686784,10914,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1
1996-01-05 10:22:37.901512704,0,820837357901512704,7358,RT @dog_rates: This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5â€¦
1996-01-07 19:55:31.881721856,13558,821044531881721856,2516,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream inâ€¦ https://t.co/8whqFhaex4
1996-01-08 13:29:45.811234820,10267,821107785811234816,2339,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 1â€¦ https://t.co/NmJVp6Ls4N
1996-01-09 01:05:54.670182400,9341,821149554670182400,2211,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2
1996-01-09 02:10:21.864615936,272,821153421864615936,10,@imgur for a polar bear tho I'd say 13/10 is appropriate
1996-01-12 00:39:42.352777218,12603,821407182352777216,4787,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG
1996-01-12 04:35:20.206483457,0,821421320206483456,6153,RT @dog_rates: This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.coâ€¦
1996-01-13 08:48:09.702862852,8583,821522889702862848,1939,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himseâ€¦ https://t.co/REgCuirOhe
1996-01-16 04:18:43.262631936,9013,821765923262631936,1825,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52
1996-01-16 17:33:59.212650496,0,821813639212650496,3666,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG
1996-01-17 13:41:16.407029760,12148,821886076407029760,2571,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV
1996-01-20 18:37:44.745328640,0,822163064745328640,5284,RT @dog_rates: This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https:â€¦
1996-01-21 17:20:16.520155136,37464,822244816520155136,10832,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5
1996-01-24 05:55:44.365645825,30477,822462944365645824,16123,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missedâ€¦ https://t.co/q5ulLHbQ5h"
1996-01-24 13:10:57.087389700,19393,822489057087389696,7048,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E
1996-01-25 22:52:41.945911296,15782,822610361945911296,3251,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs.â€¦ https://t.co/irJJJr0gHz
1996-01-26 09:06:52.903690241,0,822647212903690240,7048,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E
1996-01-28 19:58:54.160621569,14122,822859134160621568,2500,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with youâ€¦ https://t.co/b2odGgBYBP
1996-01-28 23:48:21.745569793,141472,822872901745569792,48170,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc
1996-01-30 04:15:15.408461824,18470,822975315408461824,3776,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 wouldâ€¦ https://t.co/NXORbtoMpr
1996-02-02 13:59:54.223824897,0,823269594223824896,10832,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5
1996-02-03 04:44:38.127919110,16820,823322678127919104,4406,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7
1996-02-03 07:44:49.516937216,748,823333489516937216,29,@HistoryInPics 13/10
1996-02-06 04:31:55.634085888,13910,823581115634085888,2902,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U
1996-02-07 13:16:42.998870016,13429,823699002998870016,2653,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his bellâ€¦ https://t.co/RsMs6iThDO
1996-02-07 18:50:02.937630720,0,823719002937630720,12324,RT @dog_rates: This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC
1996-02-10 08:07:08.516474880,11373,823939628516474880,2974,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw
1996-02-11 07:52:38.776213504,5098,824025158776213504,647,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW"
1996-02-14 11:24:08.279236611,16065,824297048279236608,4236,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt
1996-02-14 19:20:13.288833024,12577,824325613288833024,11379,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS
1996-02-18 17:18:46.340194305,10756,824663926340194304,1901,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM
1996-02-20 00:12:06.675836928,15959,824775126675836928,3861,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 woâ€¦ https://t.co/OEJq2JR8Ix
1996-02-20 06:06:20.199809024,0,824796380199809024,6019,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E
1996-02-22 22:03:10.719483904,6768,825026590719483904,1409,Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistanceâ€¦ https://t.co/HGMMHsgGXm
1996-02-24 00:04:16.414846976,0,825120256414846976,1409,"RT @dog_rates: Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https:/â€¦"
1996-02-24 07:39:51.692263424,19520,825147591692263424,5010,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD
1996-02-28 19:17:56.884762624,55530,825535076884762624,18848,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvinâ€¦ https://t.co/804eeysJkI
1996-03-03 05:07:24.528148480,13584,825829644528148480,2726,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM
1996-03-03 18:08:32.159186944,11153,825876512159186944,2043,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5
1996-03-06 12:27:52.272650244,16711,826115272272650240,3430,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm
1996-03-07 13:19:48.643753985,5203,826204788643753984,1018,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX"
1996-03-07 23:14:54.070030336,14143,826240494070030336,2828,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C
1996-03-10 16:52:53.533745153,19624,826476773533745152,4587,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until laterâ€¦ https://t.co/qeIgYo9OLq
1996-03-12 02:39:25.270007810,10734,826598365270007808,2567,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I
1996-03-12 02:46:39.820865537,5449,826598799820865536,279,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating"
1996-03-12 07:23:00.357632002,0,826615380357632000,4317,"RT @dog_rates: Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https:/â€¦"
1996-03-15 00:13:41.049180160,38858,826848821049180160,11195,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggoâ€¦ https://t.co/9uuMrgrmsw
1996-03-16 06:44:13.328592898,22983,826958653328592896,5481,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR
1996-03-19 01:46:16.799354881,11264,827199976799354880,2455,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you winâ€¦ https://t.co/zV7A8OnKPV
